1587407951702,896,Local_Request counts,200,OK,Local Testing Environment 1-5,text,true,272,5,10,896
1587407952599,2,Local_Healthcheck,200,OK,Local Testing Environment 1-5,text,true,247,5,10,2
1587407952105,535,Local_Request frequency,200,OK,Local Testing Environment 1-4,text,true,754,5,10,535
1587407951617,1338,Local_Request counts,200,OK,Local Testing Environment 1-3,text,true,272,5,10,1338
1587407952956,6,Local_Healthcheck,200,OK,Local Testing Environment 1-3,text,true,247,5,10,6
1587407952107,948,Local_Request frequency,200,OK,Local Testing Environment 1-1,text,true,819,5,10,948
1587407953055,594,Local_Request counts,200,OK,Local Testing Environment 1-1,text,true,438,5,10,594
1587407953649,3,Local_Healthcheck,200,OK,Local Testing Environment 1-1,text,true,247,5,10,3
1587407952107,1801,Local_Base Pins,200,OK,Local Testing Environment 1-2,text,true,9688855,5,10,1770
1587407952963,1280,Local_Base Pins,200,OK,Local Testing Environment 1-3,text,true,14631012,5,10,1246
1587407952640,1707,Local_Request counts,200,OK,Local Testing Environment 1-4,text,true,406,5,10,1707
1587407954351,19,Local_Healthcheck,200,OK,Local Testing Environment 1-4,text,true,247,5,10,19
1587407954370,68,Local_Base Pins,200,OK,Local Testing Environment 1-4,text,true,219,5,10,68
1587407954439,39,Local_Time to close,200,OK,Local Testing Environment 1-4,text,true,243,5,10,39
1587407954478,53,Local_Request frequency,200,OK,Local Testing Environment 1-4,text,true,463,5,10,53
1587407954531,37,Local_Request counts,200,OK,Local Testing Environment 1-4,text,true,219,5,10,37
1587407954569,3,Local_Healthcheck,200,OK,Local Testing Environment 1-4,text,true,247,5,10,3
1587407954572,20,Local_Base Pins,200,OK,Local Testing Environment 1-4,text,true,219,5,10,20
1587407954593,40,Local_Time to close,200,OK,Local Testing Environment 1-4,text,true,244,5,10,40
1587407954633,30,Local_Request frequency,200,OK,Local Testing Environment 1-4,text,true,463,5,10,30
1587407954664,15,Local_Request counts,200,OK,Local Testing Environment 1-4,text,true,219,5,10,15
1587407954680,2,Local_Healthcheck,200,OK,Local Testing Environment 1-4,text,true,247,5,10,2
1587407954682,13,Local_Base Pins,200,OK,Local Testing Environment 1-4,text,true,219,5,10,13
1587407954695,34,Local_Time to close,200,OK,Local Testing Environment 1-4,text,true,244,5,10,34
1587407954729,21,Local_Request frequency,200,OK,Local Testing Environment 1-4,text,true,463,5,10,21
1587407954750,14,Local_Request counts,200,OK,Local Testing Environment 1-4,text,true,219,5,10,14
1587407954765,4,Local_Healthcheck,200,OK,Local Testing Environment 1-4,text,true,247,5,10,4
1587407954770,114,Local_Base Pins,200,OK,Local Testing Environment 1-4,text,true,621816,5,10,113
1587407954885,78,Local_Time to close,200,OK,Local Testing Environment 1-4,text,true,358,5,10,78
1587407954963,76,Local_Request frequency,200,OK,Local Testing Environment 1-4,text,true,472,5,10,76
1587407953909,1188,Local_Time to close,200,OK,Local Testing Environment 1-2,text,true,1407,5,10,1188
1587407952602,2504,Local_Base Pins,200,OK,Local Testing Environment 1-5,text,true,13650586,5,10,1327
1587407955039,85,Local_Request counts,200,OK,Local Testing Environment 1-4,text,true,272,5,10,85
1587407953652,1507,Local_Base Pins,200,OK,Local Testing Environment 1-1,text,true,16863152,5,10,1472
1587407954243,1375,Local_Time to close,200,OK,Local Testing Environment 1-3,text,true,1708,5,10,1374
1587407955098,1144,Local_Request frequency,200,OK,Local Testing Environment 1-2,text,true,885,5,10,1144
1587407955107,1499,Local_Time to close,200,OK,Local Testing Environment 1-5,text,true,1565,5,10,1499
1587407955125,1483,Local_Healthcheck,200,OK,Local Testing Environment 1-4,text,true,247,5,10,1483
1587407955618,1140,Local_Request frequency,200,OK,Local Testing Environment 1-3,text,true,998,5,10,1140
1587407955160,1956,Local_Time to close,200,OK,Local Testing Environment 1-1,text,true,1840,5,10,1956
1587407956243,1049,Local_Request counts,200,OK,Local Testing Environment 1-2,text,true,472,5,10,1049
1587407957293,3,Local_Healthcheck,200,OK,Local Testing Environment 1-2,text,true,247,5,10,3
1587407956608,698,Local_Base Pins,200,OK,Local Testing Environment 1-4,text,true,2378263,5,10,692
1587407956607,1149,Local_Request frequency,200,OK,Local Testing Environment 1-5,text,true,958,5,10,1149
1587407957296,572,Local_Base Pins,200,OK,Local Testing Environment 1-2,text,true,3422358,5,10,568
1587407956758,1509,Local_Request counts,200,OK,Local Testing Environment 1-3,text,true,524,5,10,1509
1587407957117,1356,Local_Request frequency,200,OK,Local Testing Environment 1-1,text,true,1040,5,10,1356
1587407957868,638,Local_Time to close,200,OK,Local Testing Environment 1-2,text,true,361,5,10,638
1587407957757,842,Local_Request counts,200,OK,Local Testing Environment 1-5,text,true,510,5,10,842
1587407958600,2,Local_Healthcheck,200,OK,Local Testing Environment 1-5,text,true,247,5,10,2
1587407957306,1505,Local_Time to close,200,OK,Local Testing Environment 1-4,text,true,361,5,10,1505
1587407958267,546,Local_Healthcheck,200,OK,Local Testing Environment 1-3,text,true,247,5,10,546
1587407958507,530,Local_Request frequency,200,OK,Local Testing Environment 1-2,text,true,474,5,10,530
1587407958474,929,Local_Request counts,200,OK,Local Testing Environment 1-1,text,true,537,5,10,929
