NAME,state,county,tract,GEO_ID,Total population
"Census Tract 5437.05, Los Angeles County, California",6,37,543705,1400000US06037543705,3281
"Census Tract 5438.01, Los Angeles County, California",6,37,543801,1400000US06037543801,4573
"Census Tract 5438.03, Los Angeles County, California",6,37,543803,1400000US06037543803,3969
"Census Tract 5438.04, Los Angeles County, California",6,37,543804,1400000US06037543804,2887
"Census Tract 9800.23, Los Angeles County, California",6,37,980023,1400000US06037980023,0
"Census Tract 9800.24, Los Angeles County, California",6,37,980024,1400000US06037980024,199
"Census Tract 9800.25, Los Angeles County, California",6,37,980025,1400000US06037980025,518
"Census Tract 9800.26, Los Angeles County, California",6,37,980026,1400000US06037980026,15
"Census Tract 9800.28, Los Angeles County, California",6,37,980028,1400000US06037980028,0
"Census Tract 9800.30, Los Angeles County, California",6,37,980030,1400000US06037980030,0
"Census Tract 9800.31, Los Angeles County, California",6,37,980031,1400000US06037980031,1237
"Census Tract 9800.33, Los Angeles County, California",6,37,980033,1400000US06037980033,14
"Census Tract 9800.34, Los Angeles County, California",6,37,980034,1400000US06037980034,9
"Census Tract 9800.35, Los Angeles County, California",6,37,980035,1400000US06037980035,584
"Census Tract 9800.36, Los Angeles County, California",6,37,980036,1400000US06037980036,1039
"Census Tract 9800.37, Los Angeles County, California",6,37,980037,1400000US06037980037,0
"Census Tract 9800.38, Los Angeles County, California",6,37,980038,1400000US06037980038,0
"Census Tract 9800.39, Los Angeles County, California",6,37,980039,1400000US06037980039,0
"Census Tract 9901, Los Angeles County, California",6,37,990100,1400000US06037990100,0
"Census Tract 9902, Los Angeles County, California",6,37,990200,1400000US06037990200,0
"Census Tract 9903, Los Angeles County, California",6,37,990300,1400000US06037990300,0
"Census Tract 1899.03, Los Angeles County, California",6,37,189903,1400000US06037189903,2182
"Census Tract 1899.04, Los Angeles County, California",6,37,189904,1400000US06037189904,2382
"Census Tract 1899.05, Los Angeles County, California",6,37,189905,1400000US06037189905,2615
"Census Tract 1899.06, Los Angeles County, California",6,37,189906,1400000US06037189906,2634
"Census Tract 1899.07, Los Angeles County, California",6,37,189907,1400000US06037189907,2418
"Census Tract 1901.01, Los Angeles County, California",6,37,190101,1400000US06037190101,1653
"Census Tract 1901.02, Los Angeles County, California",6,37,190102,1400000US06037190102,2716
"Census Tract 1902.01, Los Angeles County, California",6,37,190201,1400000US06037190201,2895
"Census Tract 1902.02, Los Angeles County, California",6,37,190202,1400000US06037190202,3256
"Census Tract 1903.02, Los Angeles County, California",6,37,190302,1400000US06037190302,2985
"Census Tract 1903.03, Los Angeles County, California",6,37,190303,1400000US06037190303,2850
"Census Tract 1904.01, Los Angeles County, California",6,37,190401,1400000US06037190401,2996
"Census Tract 1904.02, Los Angeles County, California",6,37,190402,1400000US06037190402,2070
"Census Tract 1905.10, Los Angeles County, California",6,37,190510,1400000US06037190510,3815
"Census Tract 1905.20, Los Angeles County, California",6,37,190520,1400000US06037190520,4144
"Census Tract 1907.01, Los Angeles County, California",6,37,190701,1400000US06037190701,1693
"Census Tract 1907.02, Los Angeles County, California",6,37,190702,1400000US06037190702,1127
"Census Tract 1908.01, Los Angeles County, California",6,37,190801,1400000US06037190801,2663
"Census Tract 1908.02, Los Angeles County, California",6,37,190802,1400000US06037190802,3071
"Census Tract 1909.01, Los Angeles County, California",6,37,190901,1400000US06037190901,4361
"Census Tract 1909.02, Los Angeles County, California",6,37,190902,1400000US06037190902,3793
"Census Tract 1910, Los Angeles County, California",6,37,191000,1400000US06037191000,4817
"Census Tract 1911.10, Los Angeles County, California",6,37,191110,1400000US06037191110,3634
"Census Tract 1911.20, Los Angeles County, California",6,37,191120,1400000US06037191120,3732
"Census Tract 1912.01, Los Angeles County, California",6,37,191201,1400000US06037191201,5088
"Census Tract 1912.03, Los Angeles County, California",6,37,191203,1400000US06037191203,2287
"Census Tract 1912.04, Los Angeles County, California",6,37,191204,1400000US06037191204,1703
"Census Tract 1913.01, Los Angeles County, California",6,37,191301,1400000US06037191301,2320
"Census Tract 1913.02, Los Angeles County, California",6,37,191302,1400000US06037191302,1873
"Census Tract 1914.10, Los Angeles County, California",6,37,191410,1400000US06037191410,3841
"Census Tract 1914.20, Los Angeles County, California",6,37,191420,1400000US06037191420,3698
"Census Tract 1915, Los Angeles County, California",6,37,191500,1400000US06037191500,5928
"Census Tract 1916.10, Los Angeles County, California",6,37,191610,1400000US06037191610,4016
"Census Tract 1916.20, Los Angeles County, California",6,37,191620,1400000US06037191620,2600
"Census Tract 1917.10, Los Angeles County, California",6,37,191710,1400000US06037191710,2632
"Census Tract 1917.20, Los Angeles County, California",6,37,191720,1400000US06037191720,3266
"Census Tract 1918.10, Los Angeles County, California",6,37,191810,1400000US06037191810,3188
"Census Tract 1918.20, Los Angeles County, California",6,37,191820,1400000US06037191820,3615
"Census Tract 1919.01, Los Angeles County, California",6,37,191901,1400000US06037191901,3404
"Census Tract 1919.02, Los Angeles County, California",6,37,191902,1400000US06037191902,2777
"Census Tract 1920.01, Los Angeles County, California",6,37,192001,1400000US06037192001,2209
"Census Tract 1920.02, Los Angeles County, California",6,37,192002,1400000US06037192002,2684
"Census Tract 1923, Los Angeles County, California",6,37,192300,1400000US06037192300,2428
"Census Tract 3025.06, Los Angeles County, California",6,37,302506,1400000US06037302506,3456
"Census Tract 3101, Los Angeles County, California",6,37,310100,1400000US06037310100,5245
"Census Tract 3102.01, Los Angeles County, California",6,37,310201,1400000US06037310201,5908
"Census Tract 3102.02, Los Angeles County, California",6,37,310202,1400000US06037310202,4863
"Census Tract 3103, Los Angeles County, California",6,37,310300,1400000US06037310300,2947
"Census Tract 3104, Los Angeles County, California",6,37,310400,1400000US06037310400,3438
"Census Tract 3105.01, Los Angeles County, California",6,37,310501,1400000US06037310501,4037
"Census Tract 3106.01, Los Angeles County, California",6,37,310601,1400000US06037310601,6924
"Census Tract 3106.02, Los Angeles County, California",6,37,310602,1400000US06037310602,2764
"Census Tract 3107.01, Los Angeles County, California",6,37,310701,1400000US06037310701,2121
"Census Tract 3107.03, Los Angeles County, California",6,37,310703,1400000US06037310703,4517
"Census Tract 3107.04, Los Angeles County, California",6,37,310704,1400000US06037310704,4050
"Census Tract 3107.05, Los Angeles County, California",6,37,310705,1400000US06037310705,2293
"Census Tract 3108, Los Angeles County, California",6,37,310800,1400000US06037310800,5124
"Census Tract 3109, Los Angeles County, California",6,37,310900,1400000US06037310900,6144
"Census Tract 3110, Los Angeles County, California",6,37,311000,1400000US06037311000,3516
"Census Tract 3111, Los Angeles County, California",6,37,311100,1400000US06037311100,4191
"Census Tract 3112, Los Angeles County, California",6,37,311200,1400000US06037311200,3155
"Census Tract 3113, Los Angeles County, California",6,37,311300,1400000US06037311300,3857
"Census Tract 3114, Los Angeles County, California",6,37,311400,1400000US06037311400,2245
"Census Tract 3115, Los Angeles County, California",6,37,311500,1400000US06037311500,6013
"Census Tract 3116.01, Los Angeles County, California",6,37,311601,1400000US06037311601,2608
"Census Tract 3116.02, Los Angeles County, California",6,37,311602,1400000US06037311602,4323
"Census Tract 3117, Los Angeles County, California",6,37,311700,1400000US06037311700,5966
"Census Tract 3118.01, Los Angeles County, California",6,37,311801,1400000US06037311801,2896
"Census Tract 3118.02, Los Angeles County, California",6,37,311802,1400000US06037311802,4266
"Census Tract 3201.01, Los Angeles County, California",6,37,320101,1400000US06037320101,3578
"Census Tract 3201.02, Los Angeles County, California",6,37,320102,1400000US06037320102,3893
"Census Tract 3202.01, Los Angeles County, California",6,37,320201,1400000US06037320201,4111
"Census Tract 3202.02, Los Angeles County, California",6,37,320202,1400000US06037320202,6248
"Census Tract 3203, Los Angeles County, California",6,37,320300,1400000US06037320300,6414
"Census Tract 4002.05, Los Angeles County, California",6,37,400205,1400000US06037400205,2536
"Census Tract 4002.06, Los Angeles County, California",6,37,400206,1400000US06037400206,5615
"Census Tract 4002.07, Los Angeles County, California",6,37,400207,1400000US06037400207,4625
"Census Tract 4002.08, Los Angeles County, California",6,37,400208,1400000US06037400208,1296
"Census Tract 4002.09, Los Angeles County, California",6,37,400209,1400000US06037400209,4398
"Census Tract 4003.04, Los Angeles County, California",6,37,400304,1400000US06037400304,7989
"Census Tract 3025.05, Los Angeles County, California",6,37,302505,1400000US06037302505,4553
"Census Tract 4004.02, Los Angeles County, California",6,37,400402,1400000US06037400402,4119
"Census Tract 4004.03, Los Angeles County, California",6,37,400403,1400000US06037400403,4135
"Census Tract 4004.04, Los Angeles County, California",6,37,400404,1400000US06037400404,4201
"Census Tract 4005.01, Los Angeles County, California",6,37,400501,1400000US06037400501,2049
"Census Tract 4006.02, Los Angeles County, California",6,37,400602,1400000US06037400602,4449
"Census Tract 5439.03, Los Angeles County, California",6,37,543903,1400000US06037543903,3536
"Census Tract 5439.05, Los Angeles County, California",6,37,543905,1400000US06037543905,4408
"Census Tract 5440.01, Los Angeles County, California",6,37,544001,1400000US06037544001,4399
"Census Tract 5440.02, Los Angeles County, California",6,37,544002,1400000US06037544002,3717
"Census Tract 5501.01, Los Angeles County, California",6,37,550101,1400000US06037550101,4163
"Census Tract 5502.01, Los Angeles County, California",6,37,550201,1400000US06037550201,2973
"Census Tract 5502.02, Los Angeles County, California",6,37,550202,1400000US06037550202,5611
"Census Tract 5503.01, Los Angeles County, California",6,37,550301,1400000US06037550301,5030
"Census Tract 5505.01, Los Angeles County, California",6,37,550501,1400000US06037550501,3674
"Census Tract 5505.02, Los Angeles County, California",6,37,550502,1400000US06037550502,4165
"Census Tract 5506.01, Los Angeles County, California",6,37,550601,1400000US06037550601,6385
"Census Tract 5506.02, Los Angeles County, California",6,37,550602,1400000US06037550602,3951
"Census Tract 5507, Los Angeles County, California",6,37,550700,1400000US06037550700,6311
"Census Tract 5508.01, Los Angeles County, California",6,37,550801,1400000US06037550801,4939
"Census Tract 5508.02, Los Angeles County, California",6,37,550802,1400000US06037550802,2239
"Census Tract 5509.01, Los Angeles County, California",6,37,550901,1400000US06037550901,4405
"Census Tract 5509.02, Los Angeles County, California",6,37,550902,1400000US06037550902,5350
"Census Tract 5510.01, Los Angeles County, California",6,37,551001,1400000US06037551001,2966
"Census Tract 5510.02, Los Angeles County, California",6,37,551002,1400000US06037551002,4235
"Census Tract 5511.01, Los Angeles County, California",6,37,551101,1400000US06037551101,3738
"Census Tract 5511.02, Los Angeles County, California",6,37,551102,1400000US06037551102,5546
"Census Tract 5512.01, Los Angeles County, California",6,37,551201,1400000US06037551201,3529
"Census Tract 5512.03, Los Angeles County, California",6,37,551203,1400000US06037551203,3747
"Census Tract 5512.04, Los Angeles County, California",6,37,551204,1400000US06037551204,3390
"Census Tract 5513, Los Angeles County, California",6,37,551300,1400000US06037551300,5708
"Census Tract 5514.01, Los Angeles County, California",6,37,551401,1400000US06037551401,4141
"Census Tract 5514.02, Los Angeles County, California",6,37,551402,1400000US06037551402,4973
"Census Tract 5515.01, Los Angeles County, California",6,37,551501,1400000US06037551501,4742
"Census Tract 5515.02, Los Angeles County, California",6,37,551502,1400000US06037551502,4885
"Census Tract 5517, Los Angeles County, California",6,37,551700,1400000US06037551700,6066
"Census Tract 5518.01, Los Angeles County, California",6,37,551801,1400000US06037551801,3122
"Census Tract 5518.02, Los Angeles County, California",6,37,551802,1400000US06037551802,4081
"Census Tract 5519, Los Angeles County, California",6,37,551900,1400000US06037551900,5290
"Census Tract 5520.01, Los Angeles County, California",6,37,552001,1400000US06037552001,4143
"Census Tract 5520.02, Los Angeles County, California",6,37,552002,1400000US06037552002,3379
"Census Tract 5521, Los Angeles County, California",6,37,552100,1400000US06037552100,6570
"Census Tract 5522, Los Angeles County, California",6,37,552200,1400000US06037552200,5804
